id,user_id,amount,transaction_date
73815,7414,492.99,22/08/2024
73816,3519,249.75,21/09/2024
73817,4838,193.03,19/08/2024
73818,501,150.32,22/02/2024
73819,5071,481.9,20/02/2024
73820,6465,480.08,03/01/2024
73821,4431,115.33,24/06/2024
73822,3363,217.27,09/08/2024
73823,2539,495.49,15/01/2024
73824,4125,238.12,10/03/2024
73825,2893,132.32,04/05/2024
73826,8267,48.19,23/05/2024
73827,7726,21.37,13/09/2024
73828,6240,176.81,23/06/2024
73829,2318,350.58,10/05/2024
73830,8300,53.18,27/06/2024
73831,2311,243.59,21/07/2024
73832,9521,276.61,20/07/2024
73833,6173,216.09,01/06/2024
73834,3253,473.25,07/09/2024
73835,8213,362.64,29/04/2024
73836,5067,238.55,20/01/2024
73837,4507,176.14,26/08/2024
73838,9863,414.55,01/08/2024
73839,5375,63.96,12/01/2024
73840,6736,228.59,04/03/2024
73841,5609,387.41,02/02/2024
73842,6251,36.23,26/02/2024
73843,4531,335.88,10/05/2024
73844,9609,435.46,26/04/2024
73845,8840,216.09,15/08/2024
73846,8177,301.04,07/01/2024
73847,9485,361.58,04/05/2024
73848,5018,117.35,06/04/2024
73849,4765,115.28,25/07/2024
73850,8656,93.14,12/07/2024
73851,2210,333.38,20/03/2024
73852,6073,255.13,13/02/2024
73853,9040,246.71,04/01/2024
73854,7319,237.51,26/01/2024
73855,205,278.58,02/05/2024
73856,5058,369.01,29/05/2024
73857,4781,388.25,17/04/2024
73858,2350,194.37,17/02/2024
73859,5108,413.42,01/03/2024
73860,2021,401.52,21/09/2024
73861,9281,318.88,09/07/2024
73862,3558,175.58,05/06/2024
73863,6631,65.19,07/06/2024
73864,6392,6.7,29/03/2024
73865,9897,175.12,05/09/2024
73866,5313,316.9,13/02/2024
73867,595,61.24,19/01/2024
73868,6996,240.29,22/03/2024
73869,5061,401.3,05/05/2024
73870,2770,432.03,17/06/2024
73871,5939,41.54,29/02/2024
73872,3385,171.4,17/06/2024
73873,5289,40.69,02/02/2024
73874,8288,163.26,04/07/2024
73875,6292,394.89,08/03/2024
73876,8159,382.63,08/09/2024
73877,2875,408.55,24/04/2024
73878,9417,164.35,01/02/2024
73879,3799,471.24,17/05/2024
73880,455,423.6,27/03/2024
73881,3191,382.3,01/06/2024
73882,9690,222.69,11/09/2024
73883,9424,461.2,13/05/2024
73884,2184,204.68,12/06/2024
73885,9296,327.16,12/02/2024
73886,1971,146.61,21/02/2024
73887,9097,53.67,13/09/2024
73888,5108,484.36,18/07/2024
73889,147,396.78,09/07/2024
73890,1878,22.78,03/07/2024
73891,2447,333.51,17/05/2024
73892,6989,33.57,11/06/2024
73893,1398,347.61,13/03/2024
73894,6300,63.17,05/01/2024
73895,4816,44.55,12/07/2024
73896,5510,152.3,08/09/2024
73897,9095,241.08,13/08/2024
73898,2215,39.54,14/03/2024
73899,4651,337.3,02/04/2024
73900,9017,470.48,11/01/2024
73901,7575,105.61,12/05/2024
73902,9917,138.66,04/03/2024
73903,3580,179.7,30/05/2024
73904,487,340.17,23/04/2024
73905,2501,400.05,07/06/2024
73906,8976,149.87,28/03/2024
73907,5507,11.87,29/01/2024
73908,926,480.45,21/01/2024
73909,6101,467.49,03/05/2024
73910,7563,455.43,14/03/2024
73911,588,332.78,30/03/2024
73912,7443,276.39,30/01/2024
73913,831,207.31,19/03/2024
73914,5923,366.3,06/01/2024
73915,2248,325.18,04/09/2024
73916,8855,233.92,09/04/2024
73917,6734,487.11,11/09/2024
73918,4407,497.27,23/05/2024
73919,6415,433.29,02/06/2024
73920,2913,258.78,08/06/2024
73921,5050,123.17,28/06/2024
73922,4367,322.65,09/08/2024
73923,4676,229.01,01/08/2024
73924,6143,479.87,18/08/2024
73925,5368,437.63,16/06/2024
73926,8192,55.63,13/06/2024
73927,6902,421.85,05/08/2024
73928,3314,136.27,03/01/2024
73929,2286,413.27,03/04/2024
73930,7419,118.88,23/07/2024
73931,8519,345.2,22/04/2024
73932,6611,478.69,03/08/2024
73933,9972,128.76,27/06/2024
73934,7477,476.52,16/07/2024
73935,9494,291.73,03/03/2024
73936,3268,339.15,20/04/2024
73937,7823,200.99,18/05/2024
73938,8197,22.58,10/07/2024
73939,5295,374.79,13/04/2024
73940,8590,73.78,21/01/2024
73941,8888,354.69,06/09/2024
73942,8156,66.16,08/03/2024
73943,6981,217.8,04/08/2024
73944,7350,463.11,30/06/2024
73945,2483,354.6,06/06/2024
73946,2949,273.47,23/03/2024
73947,8343,271.11,29/06/2024
73948,8930,347.6,21/06/2024
73949,2646,347.85,02/03/2024
73950,7572,397.71,20/09/2024
73951,1844,430.2,30/08/2024
73952,6661,420.22,09/07/2024
73953,3918,454.71,07/07/2024
73954,6117,17.77,11/06/2024
73955,2736,297.93,23/07/2024
73956,5138,156.05,14/06/2024
73957,3318,204.07,16/05/2024
73958,1208,475.44,26/04/2024
73959,9549,130.94,03/08/2024
73960,8384,453.38,21/01/2024
73961,9142,33.01,30/07/2024
73962,4437,364.51,22/02/2024
73963,8725,451.04,16/06/2024
73964,2656,284.16,27/05/2024
73965,9410,90.9,08/01/2024
73966,8516,182.55,04/02/2024
73967,1673,378.02,12/07/2024
73968,2322,64.09,10/07/2024
73969,3559,404.06,31/07/2024
73970,8309,423.52,15/06/2024
73971,6847,400.67,25/01/2024
73972,443,242.92,01/04/2024
73973,3582,61.97,02/05/2024
73974,4131,37.12,18/05/2024
73975,3543,496.49,16/09/2024
73976,3068,280.66,13/04/2024
73977,8760,182.14,30/03/2024
73978,6070,103.44,06/04/2024
73979,3835,263.28,25/08/2024
73980,4511,346.22,04/01/2024
73981,2721,493.3,12/05/2024
73982,5987,305.09,28/08/2024
73983,3926,149.17,28/03/2024
73984,2840,143.25,16/06/2024
73985,8038,387.32,02/03/2024
73986,1754,431.67,23/05/2024
73987,6101,466.41,09/09/2024
73988,3395,27.66,15/04/2024
73989,1243,272.65,15/07/2024
73990,3720,156.21,09/05/2024
73991,2122,468.3,21/03/2024
73992,6115,211.09,20/03/2024
73993,3618,125.61,19/08/2024
73994,9556,38.15,21/04/2024
73995,9985,98.37,13/06/2024
73996,4574,343.77,08/06/2024
73997,2472,494.42,18/09/2024
73998,1796,462.54,15/07/2024
73999,3472,426.05,12/03/2024
74000,4186,181.08,05/08/2024
74001,294,220.19,05/02/2024
74002,7679,154.66,15/02/2024
74003,2591,257.17,04/06/2024
74004,5052,423.02,22/09/2024
74005,9191,164.32,22/03/2024
74006,2657,224.76,21/04/2024
74007,5749,355.94,22/07/2024
74008,9221,153.57,23/06/2024
74009,3437,356.36,08/01/2024
74010,6241,9.98,01/01/2024
74011,920,94.79,31/05/2024
74012,3578,269.36,03/01/2024
74013,1998,494.6,20/02/2024
74014,5652,369.78,08/09/2024
74015,9686,88.82,29/04/2024
74016,7918,423.37,02/08/2024
74017,8181,199.72,21/01/2024
74018,49,317.5,25/04/2024
74019,6317,479.31,11/04/2024
74020,1390,293.5,24/08/2024
74021,6775,311.1,07/04/2024
74022,1039,347.91,18/09/2024
74023,9110,136.58,13/05/2024
74024,2247,393.12,12/03/2024
74025,4268,108.63,12/03/2024
74026,6982,396.38,06/05/2024
74027,8237,467.34,22/04/2024
74028,972,265.06,04/08/2024
74029,7480,248.87,20/04/2024
74030,1110,164.14,23/04/2024
74031,8416,184.55,09/03/2024
74032,2449,316.7,29/08/2024
74033,6836,10.03,26/08/2024
74034,8131,332.66,28/04/2024
74035,9742,75.76,12/06/2024
74036,6875,331.69,07/06/2024
74037,8120,94.71,19/05/2024
74038,3547,302.8,31/01/2024
74039,7302,215.73,10/08/2024
74040,3068,202.6,09/09/2024
74041,8842,204.2,21/08/2024
74042,9457,165.24,08/09/2024
74043,272,291.26,29/01/2024
74044,2450,78.62,12/04/2024
74045,9968,68.42,29/05/2024
74046,7402,326.78,17/07/2024
74047,7439,433.29,03/08/2024
74048,8748,363.5,11/02/2024
74049,3587,90.54,19/08/2024
74050,2692,363.46,17/02/2024
74051,5424,258.88,04/06/2024
74052,1278,152.13,12/04/2024
74053,7215,459.62,19/01/2024
74054,1686,15.47,02/06/2024
74055,425,254.1,09/08/2024
74056,4309,373.57,27/06/2024
74057,5538,498.96,11/02/2024
74058,5103,196.91,15/02/2024
74059,103,75.79,16/08/2024
74060,9827,281.07,24/06/2024
74061,9094,142.48,19/05/2024
74062,7688,230.17,26/03/2024
74063,7411,477.52,22/09/2024
74064,1653,57.87,29/02/2024
74065,1259,148.19,15/08/2024
74066,1521,205.87,26/06/2024
74067,5082,478.04,20/03/2024
74068,2584,259.46,01/04/2024
74069,4698,448.97,30/06/2024
74070,5862,244.23,11/05/2024
74071,9750,185.21,04/06/2024
74072,4009,469.96,29/05/2024
74073,220,47.9,14/05/2024
74074,1878,257.85,08/03/2024
74075,8210,19.02,15/05/2024
74076,7527,466.14,10/03/2024
74077,9057,383.05,03/03/2024
74078,6930,497.65,04/07/2024
74079,5264,466.65,17/07/2024
74080,726,101.52,21/02/2024
74081,9178,82.43,23/02/2024
74082,4160,348.08,15/09/2024
74083,4510,301.91,14/09/2024
74084,6776,65.09,21/04/2024
74085,5935,208.18,01/04/2024
74086,5980,199.17,20/03/2024
74087,3265,475.99,24/08/2024
74088,9113,126.37,03/01/2024
74089,8376,486.77,25/08/2024
74090,6600,154.99,03/05/2024
74091,2791,202.35,27/03/2024
74092,481,282.89,06/05/2024
74093,2822,106.83,05/06/2024
74094,3140,206.27,17/07/2024
74095,1865,269.83,08/01/2024
74096,6506,147.6,08/02/2024
74097,4500,106.99,30/07/2024
74098,6231,157.88,23/04/2024
74099,816,76.39,01/03/2024
74100,8117,62.08,01/01/2024
74101,7021,51.93,23/05/2024
74102,4854,99.36,25/04/2024
74103,5091,40.41,08/04/2024
74104,4262,425.08,19/09/2024
74105,6394,346.42,20/02/2024
74106,9650,464.09,07/03/2024
74107,9365,368.9,19/08/2024
74108,4968,170.14,24/07/2024
74109,4650,11.35,31/07/2024
74110,3988,139.25,14/08/2024
74111,7712,414.21,10/08/2024
74112,3003,85.62,06/07/2024
74113,5883,146.22,03/08/2024
74114,6188,114.96,12/08/2024
74115,5361,51.82,11/06/2024
74116,4153,285.41,07/08/2024
74117,7929,204.27,23/03/2024
74118,3737,414.64,24/05/2024
74119,4054,414.79,06/05/2024
74120,6517,324.67,13/08/2024
74121,6619,485.97,12/08/2024
74122,1212,213.45,03/04/2024
74123,1739,391.33,03/09/2024
74124,4290,203.72,26/03/2024
74125,294,87.22,29/02/2024
74126,5048,406.67,07/02/2024
74127,6512,162.32,04/09/2024
74128,1564,110.37,18/06/2024
74129,8571,95.39,10/01/2024
74130,8563,468.11,01/02/2024
74131,3313,327.96,01/01/2024
74132,2499,400.69,20/01/2024
74133,4848,84.71,12/02/2024
74134,9020,35.46,07/08/2024
74135,7821,275.76,27/04/2024
74136,1873,135.41,01/09/2024
74137,7405,221.82,02/03/2024
74138,9555,228.42,27/05/2024
74139,1412,152.71,02/03/2024
74140,404,150.3,28/07/2024
74141,1926,244.18,10/05/2024
74142,4188,491.22,29/05/2024
74143,2039,447.26,24/04/2024
74144,156,320.56,09/06/2024
74145,2803,156.02,18/04/2024
74146,8272,309.9,22/06/2024
74147,3780,164.99,16/07/2024
74148,2936,92.84,17/07/2024
74149,110,109.51,30/01/2024
74150,7623,172.2,11/08/2024
74151,616,372.17,01/09/2024
74152,3237,45.31,15/06/2024
74153,3262,283.53,31/08/2024
74154,3862,387.27,11/07/2024
74155,2621,253.66,22/05/2024
74156,3254,331.71,17/03/2024
74157,2892,388.24,02/05/2024
74158,8985,342.98,18/03/2024
74159,9320,250.62,06/01/2024
74160,3552,443.14,07/06/2024
74161,3972,398.21,02/03/2024
74162,8501,206.52,15/09/2024
74163,9326,370.83,10/05/2024
74164,9949,256.28,22/05/2024
74165,7943,413.85,27/03/2024
74166,2650,70.32,23/07/2024
74167,1158,427.91,30/03/2024
74168,4769,193.35,18/03/2024
74169,8792,175.09,19/07/2024
74170,112,80.6,10/05/2024
74171,6174,478,16/09/2024
74172,3850,307.16,21/03/2024
74173,3094,318.4,27/02/2024
74174,9602,456.05,01/07/2024
74175,4311,275.89,27/02/2024
74176,650,320.62,07/09/2024
74177,40,481.49,07/06/2024
74178,6728,43.39,05/01/2024
74179,3477,488.92,18/08/2024
74180,6013,107.29,28/07/2024
74181,4076,315.58,23/02/2024
74182,3528,357.31,25/05/2024
74183,9021,19.23,25/01/2024
74184,751,311.59,10/07/2024
74185,9622,222.74,18/09/2024
74186,537,482.3,10/08/2024
74187,9878,176.74,14/05/2024
74188,8950,441.62,07/02/2024
74189,88,480.07,16/02/2024
74190,2560,424.18,13/01/2024
74191,7981,479.9,21/01/2024
74192,3736,493.83,14/09/2024
74193,5128,397.4,10/05/2024
74194,6474,296.3,16/03/2024
74195,2662,330.13,23/06/2024
74196,8634,173.54,02/06/2024
74197,9209,176.6,13/02/2024
74198,6583,381,10/04/2024
74199,7730,275.74,02/04/2024
74200,219,427.97,30/05/2024
74201,5236,411.2,21/02/2024
74202,5953,381.81,15/06/2024
74203,4393,10.57,25/06/2024
74204,4690,73.67,11/03/2024
74205,9816,93.98,15/04/2024
74206,6821,59.44,18/07/2024
74207,5345,44.88,18/04/2024
74208,5404,22.39,04/05/2024
74209,7913,406.09,04/08/2024
74210,5780,402.27,26/04/2024
74211,1628,464.02,02/03/2024
74212,9819,223.85,10/04/2024
74213,2418,395.22,07/08/2024
74214,9466,188.21,07/08/2024
74215,3619,173.27,03/02/2024
74216,9323,8.94,25/08/2024
74217,1650,232.45,09/06/2024
74218,3411,85.04,21/09/2024
74219,3892,439.99,21/01/2024
74220,904,393.25,30/07/2024
74221,6709,429.4,30/05/2024
74222,6643,376.39,04/09/2024
74223,7603,438.18,13/03/2024
74224,1554,433.38,22/07/2024
74225,7943,498.99,03/07/2024
74226,9174,252.71,19/02/2024
74227,8095,76.48,06/04/2024
74228,8055,375.16,21/05/2024
74229,6046,107.82,26/01/2024
74230,5241,371.75,09/02/2024
74231,5271,176.87,24/05/2024
74232,7146,430.21,20/04/2024
74233,5896,127.84,13/01/2024
74234,6151,108.61,28/01/2024
74235,9724,327.4,19/06/2024
74236,5800,127.14,06/09/2024
74237,2921,67.75,10/03/2024
74238,1570,161.74,02/04/2024
74239,9275,106.26,13/01/2024
74240,1871,333.23,08/07/2024
74241,5520,343.55,30/06/2024
74242,8549,481.29,02/08/2024
74243,1856,411.54,23/02/2024
74244,3799,230.23,16/07/2024
74245,8145,219.8,04/04/2024
74246,8186,468.55,25/01/2024
74247,2619,482.9,13/03/2024
74248,9266,314.65,02/03/2024
74249,5369,242.18,12/04/2024
74250,7726,49.71,06/07/2024
74251,733,330.51,29/07/2024
74252,3497,252.82,02/05/2024
74253,9179,335.06,25/02/2024
74254,3776,172.02,14/01/2024
74255,5643,235.59,22/04/2024
74256,5252,5.45,11/03/2024
74257,7993,33.95,18/03/2024
74258,7948,256.87,24/03/2024
74259,7587,318.5,25/01/2024
74260,3014,371.25,11/06/2024
74261,3696,279.48,20/03/2024
74262,1771,360.48,26/08/2024
74263,2234,247.24,27/03/2024
74264,3357,126.11,04/05/2024
74265,6739,397.06,07/01/2024
74266,8776,363.33,26/08/2024
74267,8378,181.15,31/08/2024
74268,5556,459.85,09/07/2024
74269,7207,432.23,21/09/2024
74270,6411,433.87,01/09/2024
74271,6782,474.24,11/03/2024
74272,2942,22.95,17/01/2024
74273,9790,397.2,03/08/2024
74274,3702,234.75,14/02/2024
74275,5394,166.57,10/01/2024
74276,8681,311.4,19/02/2024
74277,4023,282.5,23/08/2024
74278,3727,496.32,16/02/2024
74279,7629,330.15,10/01/2024
74280,4773,114.48,19/09/2024
74281,7395,25.44,12/02/2024
74282,2358,70.41,22/02/2024
74283,3384,311.2,26/07/2024
74284,8321,147.44,03/09/2024
74285,8509,377.38,13/03/2024
74286,1980,417.88,09/07/2024
74287,2880,100.49,06/06/2024
74288,9548,456.34,09/07/2024
74289,6692,359.08,06/04/2024
74290,7568,354.88,23/01/2024
74291,1215,472.06,18/02/2024
74292,1360,213.94,22/09/2024
74293,312,259.64,27/01/2024
74294,6482,315.72,01/08/2024
74295,8940,10,10/02/2024
74296,8982,104.73,18/08/2024
74297,4145,210.3,25/07/2024
74298,1938,341.58,19/02/2024
74299,5989,388.45,12/05/2024
74300,6433,28.18,21/06/2024
74301,7687,419.29,12/02/2024
74302,3155,129.07,13/01/2024
74303,4191,429.37,19/04/2024
74304,6106,422.83,14/09/2024
74305,9056,239.17,05/04/2024
74306,9131,126.4,25/06/2024
74307,1268,400.04,02/07/2024
74308,4029,246.46,01/08/2024
74309,5133,155.05,03/08/2024
74310,6959,30.38,13/06/2024
74311,4716,273.96,11/09/2024
74312,9498,247.9,21/03/2024
74313,6224,397.25,26/07/2024
74314,5867,262.93,11/08/2024
74315,4831,333.62,23/02/2024
74316,6194,211.94,16/05/2024
74317,1518,490.7,05/04/2024
74318,5169,466.21,19/06/2024
74319,2519,49.15,31/03/2024
74320,9896,333.13,10/08/2024
74321,3998,171.5,26/01/2024
74322,2486,375.59,25/03/2024
74323,240,362.7,05/04/2024
74324,6572,164.2,09/03/2024
74325,6480,123.51,14/07/2024
74326,9504,66.6,04/04/2024
74327,4028,104.53,07/09/2024
74328,3972,369.38,21/04/2024
74329,4728,68.8,10/03/2024
74330,9192,270.09,29/01/2024
74331,766,280.58,25/07/2024
74332,6921,331.66,03/04/2024
74333,2783,305.02,01/06/2024
74334,9145,316.86,04/06/2024
74335,7951,289.89,09/05/2024
74336,7982,354.96,14/07/2024
74337,9275,268.85,22/01/2024
74338,8851,424.85,12/05/2024
74339,5613,190.24,27/07/2024
74340,6588,341.16,16/02/2024
74341,6636,148.36,29/02/2024
74342,12,16.65,17/04/2024
74343,7679,194.28,15/07/2024
74344,3851,397.89,01/04/2024
74345,7046,409.6,17/03/2024
74346,9673,378.9,23/04/2024
74347,5524,249.75,06/02/2024
74348,2371,15.28,16/07/2024
74349,5893,197.99,06/08/2024
74350,4553,262.93,18/04/2024
74351,9173,188.31,09/08/2024
74352,9303,104.31,17/07/2024
74353,7199,237.37,02/09/2024
74354,8389,232.83,27/04/2024
74355,8995,303.98,22/03/2024
74356,1810,232.58,19/03/2024
74357,2269,383.7,07/06/2024
74358,427,151.98,10/09/2024
74359,1647,477.25,12/03/2024
74360,5503,343.13,29/03/2024
74361,5757,119.4,22/06/2024
74362,7462,384.48,03/05/2024
74363,5832,468.15,20/08/2024
74364,4656,365.71,03/06/2024
74365,4542,92.71,28/03/2024
74366,6117,369.16,16/02/2024
74367,7441,131.06,29/04/2024
74368,6864,255.03,07/08/2024
74369,3742,21.61,19/01/2024
74370,6029,12.81,02/03/2024
74371,3369,263.36,06/05/2024
74372,4620,252.03,18/02/2024
74373,5423,64.19,07/09/2024
74374,5565,66.23,03/06/2024
74375,1357,222.81,10/07/2024
74376,8671,90.77,12/01/2024
74377,8824,209.58,27/07/2024
74378,4272,223.64,11/01/2024
74379,344,407.45,20/05/2024
74380,8158,37.22,07/03/2024
74381,9360,193.84,18/03/2024
74382,477,275.39,14/04/2024
74383,9163,170.18,04/09/2024
74384,6316,141.22,05/01/2024
74385,4019,273.05,10/05/2024
74386,2348,262.15,25/05/2024
74387,9576,72.1,30/06/2024
74388,110,367.06,07/06/2024
74389,2124,151.1,21/06/2024
74390,7260,372.64,08/06/2024
74391,1642,238.66,02/05/2024
74392,2696,427.39,18/06/2024
74393,7638,138.9,22/04/2024
74394,7995,123.96,16/06/2024
74395,9555,481.28,07/05/2024
74396,8030,217.99,03/02/2024
74397,5307,335.21,09/03/2024
74398,3903,320.49,05/07/2024
74399,6716,65.02,14/02/2024
74400,277,465.68,13/09/2024
74401,8132,372.53,23/07/2024
74402,1403,466.5,26/02/2024
74403,2597,317.93,23/07/2024
74404,9743,132.53,13/03/2024
74405,9747,19.48,13/03/2024
74406,3628,261.99,17/08/2024
74407,3601,490.58,01/01/2024
74408,7395,227.17,03/09/2024
74409,1937,360.72,14/01/2024
74410,7360,28.22,29/02/2024
74411,1937,484.54,27/01/2024
74412,7245,175.91,19/04/2024
74413,8442,288.8,09/08/2024
74414,7195,115.83,28/06/2024
74415,6706,12.35,14/01/2024
74416,8994,24.07,10/07/2024
74417,4278,69.87,20/06/2024
74418,3090,165.29,11/08/2024
74419,9811,424.29,13/06/2024
74420,6704,70.55,06/06/2024
74421,1932,194.58,07/03/2024
74422,6856,268.02,11/09/2024
74423,8480,422.2,27/01/2024
74424,1350,348.34,10/08/2024
74425,9752,154.85,16/07/2024
74426,8182,384.42,23/02/2024
74427,5410,484.8,10/07/2024
74428,4112,129.75,26/08/2024
74429,3736,232.38,04/05/2024
74430,3011,431.78,12/05/2024
74431,4617,125.88,30/08/2024
74432,6689,301.49,19/07/2024
74433,8139,47.49,18/03/2024
74434,1958,218.53,20/09/2024
74435,8061,110.55,01/04/2024
74436,425,6.74,04/03/2024
74437,8711,201.38,07/03/2024
74438,65,348.49,16/05/2024
74439,4793,120.54,22/06/2024
74440,2980,61.22,01/05/2024
74441,5681,376.98,18/06/2024
74442,8628,190.39,06/01/2024
74443,69,141.94,12/04/2024
74444,3935,19.67,22/05/2024
74445,9753,9.85,28/08/2024
74446,5098,456.2,27/07/2024
74447,932,56.48,01/06/2024
74448,5117,212.06,11/06/2024
74449,2424,287.75,19/04/2024
74450,6668,31.28,25/03/2024
74451,1215,234.53,16/06/2024
74452,3402,265.68,15/07/2024
74453,3481,135.17,07/02/2024
74454,9173,47.62,27/07/2024
74455,6294,450.1,29/03/2024
74456,8767,42.93,07/05/2024
74457,6879,413.96,12/02/2024
74458,1226,33.76,15/05/2024
74459,8761,295.61,17/03/2024
74460,152,60.35,09/01/2024
74461,3890,273.07,05/05/2024
74462,6375,446.25,21/04/2024
74463,9095,440.79,05/08/2024
74464,8153,184.35,23/05/2024
74465,9480,351.16,22/05/2024
74466,3093,343.32,13/05/2024
74467,4796,489.68,01/06/2024
74468,4649,415.56,31/03/2024
74469,3122,345.44,01/03/2024
74470,469,82.69,23/04/2024
74471,9627,384.83,08/04/2024
74472,365,210.77,06/03/2024
74473,7909,440,05/03/2024
74474,105,334.45,26/03/2024
74475,6236,296.53,03/09/2024
74476,2254,191.87,01/02/2024
74477,1628,410.14,24/01/2024
74478,2447,126.07,12/02/2024
74479,7219,208.1,20/03/2024
74480,5714,32.47,04/03/2024
74481,9263,265.97,11/03/2024
74482,8048,399.16,22/02/2024
74483,1120,95.27,05/02/2024
74484,9761,292.86,02/01/2024
74485,216,437.39,05/05/2024
74486,7472,280.04,09/02/2024
74487,4603,293.97,07/01/2024
74488,8368,48.29,19/07/2024
74489,7111,406.61,18/08/2024
74490,3263,285.77,07/07/2024
74491,7270,261.45,11/06/2024
74492,8860,265.5,19/08/2024
74493,5134,320.98,15/03/2024
74494,1563,326.49,09/01/2024
74495,1910,170.91,10/01/2024
74496,4594,128.41,03/04/2024
74497,7263,73.6,01/09/2024
74498,3529,107.51,14/03/2024
74499,9685,254.67,02/09/2024
74500,5801,94.32,20/08/2024
74501,9890,282.57,09/06/2024
74502,6153,35.56,19/06/2024
74503,6092,107.97,03/09/2024
74504,7210,427.25,26/03/2024
74505,6686,395.15,04/07/2024
74506,725,343.62,23/03/2024
74507,717,39.53,23/08/2024
74508,2764,406.27,22/06/2024
74509,3157,72.84,26/05/2024
74510,246,187.85,10/01/2024
74511,5679,458.59,01/05/2024
74512,7334,387.26,09/04/2024
74513,5771,373.09,01/03/2024
74514,3737,467.15,07/05/2024
74515,8619,295.89,06/01/2024
74516,3281,186.43,21/05/2024
74517,5575,379.29,09/09/2024
74518,4384,286.19,30/01/2024
74519,5834,211.94,26/08/2024
74520,385,435.67,02/03/2024
74521,2426,302.08,28/07/2024
74522,9461,285.39,06/06/2024
74523,8575,339.74,07/03/2024
74524,1944,152.1,21/07/2024
74525,5875,134.12,15/02/2024
74526,2094,5.55,08/08/2024
74527,9622,475.79,09/08/2024
74528,4884,397.68,04/05/2024
74529,7144,443.25,15/01/2024
74530,5661,432.04,17/02/2024
74531,4560,20.23,25/08/2024
74532,5492,229.77,29/03/2024
74533,8210,254.48,23/08/2024
74534,5697,91.92,21/03/2024
74535,5148,300.71,29/07/2024
74536,6971,76.71,07/06/2024
74537,2004,466.65,21/04/2024
74538,2682,24.82,09/08/2024
74539,6985,362.52,02/01/2024
74540,7807,144.77,06/07/2024
74541,687,58.23,19/05/2024
74542,3563,495.57,13/01/2024
74543,8461,362.26,07/02/2024
74544,9821,465.68,22/05/2024
74545,8572,181.67,07/09/2024
74546,5990,430.09,21/04/2024
74547,101,146.69,31/07/2024
74548,70,225.41,15/09/2024
74549,4129,228.46,05/04/2024
74550,5114,5.57,13/02/2024
74551,1431,34.25,16/01/2024
74552,4137,270.49,14/04/2024
74553,3372,378.35,20/05/2024
74554,9439,144.63,13/05/2024
74555,2500,379.3,02/08/2024
74556,8182,454.66,29/07/2024
74557,363,205.61,03/05/2024
74558,2030,97.45,25/08/2024
74559,5067,362.26,18/01/2024
74560,5917,435.94,26/07/2024
74561,7912,356.05,24/02/2024
74562,5527,380.71,22/01/2024
74563,3852,65.13,07/05/2024
74564,530,73.55,19/04/2024
74565,8241,431.47,09/09/2024
74566,3414,187.39,05/05/2024
74567,7946,306,27/08/2024
74568,5495,112.4,25/06/2024
74569,423,208.18,20/07/2024
74570,2750,64.92,10/05/2024
74571,4119,67.79,11/02/2024
74572,3211,115.66,30/06/2024
74573,5445,154.24,09/09/2024
74574,4302,246.83,05/03/2024
74575,8127,211.46,05/05/2024
74576,6971,219.49,22/07/2024
74577,1357,386.41,10/08/2024
74578,8510,112.99,17/08/2024
74579,7555,186.62,13/02/2024
74580,6995,351.62,17/06/2024
74581,4767,205.44,30/03/2024
74582,1740,273.97,20/01/2024
74583,3709,5.76,03/05/2024
74584,9378,491.37,07/02/2024
74585,5808,381.91,28/05/2024
74586,915,24.51,05/05/2024
74587,6954,223.58,24/08/2024
74588,9619,235.67,10/08/2024
74589,1435,453.96,16/04/2024
74590,5108,323.73,10/09/2024
74591,7628,218.02,04/04/2024
74592,8316,243.24,12/04/2024
74593,2214,49.01,15/06/2024
74594,8396,209.26,27/03/2024
74595,2848,473.08,21/07/2024
74596,3630,79.98,26/02/2024
74597,7866,350.93,01/03/2024
74598,6658,367.68,09/06/2024
74599,61,36.84,04/04/2024
74600,3622,199.15,25/07/2024
74601,8175,149.28,25/01/2024
74602,873,330.08,05/01/2024
74603,3152,413.68,29/03/2024
74604,1250,109.73,23/06/2024
74605,4663,281.09,14/01/2024
74606,1485,35.17,16/07/2024
74607,6733,101.01,29/02/2024
74608,8984,494.37,26/06/2024
74609,939,234.17,04/05/2024
74610,1479,135.71,12/07/2024
74611,1302,488.49,11/04/2024
74612,976,44.13,20/08/2024
74613,4433,373.17,21/01/2024
74614,7925,92.17,14/02/2024
74615,3944,459,27/06/2024
74616,8035,70.27,22/07/2024
74617,3024,410.77,04/05/2024
74618,2590,440.78,15/07/2024
74619,6486,479.67,04/07/2024
74620,7633,272.23,14/09/2024
74621,4541,226.45,04/08/2024
74622,9332,346.76,23/03/2024
74623,2335,418.49,19/01/2024
74624,5561,248.53,26/04/2024
74625,343,414.3,17/07/2024
74626,9148,43.42,17/07/2024
74627,2041,138.52,15/02/2024
74628,9757,253.76,05/04/2024
74629,4444,411.37,20/06/2024
74630,1491,168.92,08/02/2024
74631,6708,414.92,17/03/2024
74632,5724,317.84,21/05/2024
74633,177,499.5,05/04/2024
74634,570,262.99,22/04/2024
74635,3368,148.78,18/04/2024
74636,9990,94.4,13/08/2024
74637,2215,211.08,09/05/2024
74638,2449,23.09,21/02/2024
74639,9352,363.98,11/08/2024
74640,1852,39.78,10/04/2024
74641,2197,72.82,04/04/2024
