transaction_id,user_id,amount,transaction_date
87037,6983,291.03,2024-02-19
87038,2355,459.11,2024-07-28
87039,9323,34.01,2024-01-06
87040,9077,263.2,2024-03-24
87041,9647,128.61,2024-04-19
87042,877,115.97,2024-09-21
87043,845,139.29,2024-02-25
87044,6319,237.07,2024-03-28
87045,5514,39.96,2024-04-22
87046,5896,207.34,2024-06-20
87047,3677,314.78,2024-08-22
87048,3999,145.66,2024-08-01
87049,934,307.05,2024-01-21
87050,5861,131.48,2024-03-03
87051,6557,264.17,2024-03-21
87052,653,442.15,2024-04-15
87053,2366,289.97,2024-07-07
87054,7660,254.2,2024-06-29
87055,9573,177.54,2024-08-08
87056,6651,270.84,2024-08-07
87057,3950,57.49,2024-04-17
87058,8262,86.86,2024-03-18
87059,9411,38.85,2024-05-19
87060,8788,272.71,2024-01-13
87061,9356,5.31,2024-09-18
87062,8821,279.76,2024-03-31
87063,9978,386.98,2024-05-18
87064,2147,237.55,2024-05-25
87065,3690,24.1,2024-08-16
87066,4774,437.97,2024-01-22
87067,2106,275.26,2024-03-29
87068,1242,336.1,2024-07-31
87069,766,412.94,2024-01-05
87070,9055,295.55,2024-05-14
87071,3006,364.05,2024-02-14
87072,7209,369.21,2024-07-20
87073,52,63.32,2024-03-15
87074,9522,116.21,2024-07-26
87075,9986,52.33,2024-01-15
87076,699,484.06,2024-08-11
87077,7431,179.23,2024-01-04
87078,2281,190.91,2024-01-29
87079,605,325.97,2024-01-31
87080,9748,236.43,2024-02-23
87081,820,177.97,2024-04-21
87082,2709,373.44,2024-09-20
87083,8648,281.59,2024-02-26
87084,5788,409.92,2024-02-10
87085,6599,50.62,2024-04-11
87086,3803,63.2,2024-04-16
87087,6714,306.79,2024-03-20
87088,9430,194.77,2024-05-23
87089,4372,339.46,2024-08-25
87090,5340,405.3,2024-03-12
87091,4147,379.54,2024-08-25
87092,4494,141.26,2024-09-01
87093,3847,162.22,2024-04-15
87094,5444,465.35,2024-03-10
87095,6286,393.28,2024-03-13
87096,5490,382.41,2024-09-17
87097,21,182.05,2024-06-10
87098,3419,486.28,2024-05-16
87099,5181,419.2,2024-05-22
87100,9220,67.0,2024-09-17
87101,8949,190.68,2024-02-02
87102,901,244.71,2024-05-17
87103,4252,240.12,2024-08-03
87104,779,33.31,2024-06-02
87105,7475,279.73,2024-08-27
87106,4788,383.33,2024-06-14
87107,9597,282.69,2024-06-22
87108,2849,161.55,2024-02-12
87109,7025,159.41,2024-06-05
87110,4841,170.68,2024-08-02
87111,6946,436.43,2024-09-19
87112,4762,353.74,2024-05-01
87113,8411,477.81,2024-07-16
87114,1906,328.71,2024-01-18
87115,4060,316.46,2024-04-12
87116,2891,318.71,2024-06-04
87117,2105,256.66,2024-03-12
87118,3656,147.29,2024-07-25
87119,2912,465.11,2024-01-30
87120,8496,272.23,2024-05-16
87121,3918,78.03,2024-08-08
87122,4725,52.47,2024-04-08
87123,6376,367.83,2024-08-13
87124,9463,57.03,2024-04-10
87125,9425,244.53,2024-06-21
87126,8295,270.97,2024-08-22
87127,1250,318.52,2024-06-30
87128,5414,453.61,2024-08-23
87129,5377,474.84,2024-01-09
87130,3832,486.09,2024-06-05
87131,4168,464.7,2024-05-15
87132,17,146.58,2024-04-27
87133,8143,343.23,2024-07-05
87134,1178,408.62,2024-06-08
87135,5989,45.96,2024-03-24
87136,5418,59.16,2024-02-15
87137,1830,345.12,2024-01-26
87138,3155,157.05,2024-02-05
87139,2474,203.02,2024-09-19
87140,4118,492.32,2024-05-05
87141,2776,306.79,2024-01-15
87142,8504,38.69,2024-09-12
87143,7932,11.36,2024-02-02
87144,5239,321.9,2024-04-15
87145,7972,289.29,2024-05-12
87146,7948,12.72,2024-04-05
87147,1609,25.09,2024-08-13
87148,1778,53.17,2024-01-28
87149,155,303.71,2024-02-25
87150,838,135.76,2024-09-21
87151,1751,133.61,2024-06-17
87152,535,266.18,2024-07-17
87153,7705,407.01,2024-03-21
87154,3856,72.1,2024-08-29
87155,894,405.22,2024-05-19
87156,4799,305.27,2024-06-19
87157,2505,79.98,2024-06-06
87158,2404,140.26,2024-05-13
87159,5828,290.23,2024-04-16
87160,8598,9.79,2024-09-06
87161,4725,75.68,2024-06-18
87162,456,372.73,2024-06-28
87163,6450,218.9,2024-03-29
87164,1355,164.02,2024-02-05
87165,8369,67.5,2024-06-06
87166,6681,373.5,2024-07-17
87167,3728,141.71,2024-05-24
87168,8303,441.76,2024-04-17
87169,4754,55.17,2024-06-08
87170,5768,151.46,2024-04-26
87171,7190,263.73,2024-03-28
87172,6622,171.08,2024-06-15
87173,4499,434.37,2024-06-11
87174,9271,153.74,2024-04-17
87175,821,378.32,2024-08-04
87176,6008,253.58,2024-08-13
87177,5641,168.68,2024-07-17
87178,9344,62.36,2024-02-25
87179,3681,65.95,2024-05-16
87180,3224,26.96,2024-07-15
87181,2495,440.13,2024-08-19
87182,2070,8.98,2024-05-28
87183,5327,270.57,2024-05-26
87184,9948,176.62,2024-06-06
87185,1556,487.06,2024-04-23
87186,7964,262.45,2024-09-22
87187,4499,393.21,2024-02-15
87188,1453,130.65,2024-07-13
87189,8938,137.86,2024-08-16
87190,6525,69.62,2024-07-10
87191,5764,125.37,2024-05-09
87192,5566,24.28,2024-03-06
87193,7187,62.47,2024-05-16
87194,9503,9.22,2024-09-11
87195,8848,251.26,2024-03-05
87196,2619,396.98,2024-08-23
87197,6728,472.23,2024-05-05
87198,293,223.95,2024-03-06
87199,6152,399.4,2024-03-06
87200,8140,243.96,2024-06-21
87201,8788,316.34,2024-04-06
87202,6204,277.23,2024-04-12
87203,7176,163.35,2024-05-25
87204,2735,174.7,2024-06-18
87205,5841,291.86,2024-07-15
87206,792,55.47,2024-04-02
87207,7795,186.81,2024-01-01
87208,5336,399.29,2024-03-01
87209,3380,378.44,2024-06-17
87210,3101,241.18,2024-06-09
87211,6804,424.21,2024-01-21
87212,7555,133.59,2024-07-11
87213,713,373.21,2024-07-05
87214,9337,490.37,2024-07-17
87215,8,275.28,2024-09-04
87216,6840,464.52,2024-05-13
87217,439,288.5,2024-04-20
87218,2266,499.6,2024-01-01
87219,9097,392.98,2024-08-28
87220,1389,312.6,2024-03-14
87221,7140,137.35,2024-04-30
87222,955,491.96,2024-02-02
87223,9770,188.23,2024-06-29
87224,3463,418.78,2024-07-11
87225,9394,98.65,2024-03-02
87226,6474,328.55,2024-01-23
87227,1671,8.07,2024-05-15
87228,8452,247.68,2024-02-16
87229,7423,412.19,2024-05-06
87230,5408,363.66,2024-03-22
87231,2794,340.5,2024-04-04
87232,2262,412.34,2024-09-21
87233,7468,275.17,2024-02-10
87234,132,371.12,2024-01-31
87235,6912,374.6,2024-05-15
87236,348,227.05,2024-07-31
87237,7773,64.05,2024-04-09
87238,3020,113.29,2024-03-09
87239,6964,479.95,2024-05-15
87240,2346,180.55,2024-05-15
87241,2228,263.29,2024-04-13
87242,5408,166.77,2024-06-03
87243,5375,358.7,2024-03-22
87244,3904,180.77,2024-04-11
87245,7078,107.31,2024-04-21
87246,7073,164.58,2024-08-03
87247,7367,7.52,2024-08-31
87248,8155,42.4,2024-05-24
87249,7465,66.3,2024-02-01
87250,3791,51.41,2024-03-16
87251,9397,132.44,2024-01-15
87252,2436,143.75,2024-02-06
87253,7167,83.53,2024-07-23
87254,4170,121.76,2024-05-22
87255,9078,114.99,2024-08-26
87256,7545,63.08,2024-06-26
87257,1785,238.59,2024-07-14
87258,4488,124.01,2024-03-01
87259,9639,404.25,2024-03-28
87260,5105,267.35,2024-08-12
87261,6632,438.83,2024-01-25
87262,5160,293.82,2024-04-21
87263,450,18.98,2024-08-24
87264,134,395.15,2024-06-07
87265,9726,11.45,2024-09-14
87266,4780,350.93,2024-01-13
87267,9743,353.13,2024-03-08
87268,6677,8.44,2024-04-16
87269,1360,245.08,2024-07-08
87270,2965,365.4,2024-07-26
87271,6675,75.26,2024-08-30
87272,7835,181.54,2024-07-02
87273,510,291.31,2024-08-11
87274,9128,348.97,2024-07-16
87275,9349,111.35,2024-03-08
87276,3525,476.48,2024-05-11
87277,6215,267.62,2024-05-02
87278,56,219.89,2024-03-23
87279,4826,298.5,2024-07-17
87280,9044,177.78,2024-05-03
87281,9956,221.68,2024-09-17
87282,9022,274.74,2024-04-18
87283,6507,96.62,2024-06-08
87284,6191,268.55,2024-06-13
87285,9610,379.1,2024-02-01
87286,7260,417.98,2024-01-06
87287,4429,457.7,2024-07-24
87288,9113,92.78,2024-05-27
87289,731,118.46,2024-01-16
87290,8428,90.06,2024-08-23
87291,4354,167.11,2024-06-04
87292,3775,498.98,2024-08-21
87293,9598,91.8,2024-07-02
87294,2191,308.3,2024-09-01
87295,9740,176.7,2024-05-05
87296,9737,109.17,2024-07-06
87297,6396,222.02,2024-03-21
87298,5790,155.14,2024-01-11
87299,4635,217.82,2024-03-12
87300,7317,183.35,2024-05-28
87301,6071,414.25,2024-07-11
87302,195,453.06,2024-02-01
87303,351,23.75,2024-02-04
87304,4534,304.67,2024-09-17
87305,2922,132.55,2024-07-19
87306,9342,435.76,2024-05-30
87307,9845,429.19,2024-02-10
87308,4089,354.67,2024-05-21
87309,858,116.08,2024-05-21
87310,1018,215.23,2024-05-09
87311,1109,156.62,2024-02-01
87312,9167,276.19,2024-06-26
87313,4587,438.11,2024-01-08
87314,1102,217.82,2024-03-20
87315,7226,112.2,2024-07-05
87316,1755,27.26,2024-02-04
87317,1025,280.02,2024-04-27
87318,4464,90.35,2024-02-12
87319,3297,33.6,2024-08-14
87320,4764,251.17,2024-05-25
87321,731,392.55,2024-08-22
87322,3446,132.67,2024-04-11
87323,8259,291.26,2024-08-21
87324,1143,322.19,2024-08-06
87325,9115,137.37,2024-08-31
87326,2777,345.74,2024-07-30
87327,8690,406.8,2024-08-25
87328,3232,309.42,2024-04-27
87329,4381,495.1,2024-02-28
87330,7932,495.33,2024-02-21
87331,7790,398.09,2024-01-08
87332,2747,150.35,2024-03-01
87333,4144,377.38,2024-02-06
87334,597,433.37,2024-08-21
87335,163,64.56,2024-01-08
87336,33,366.94,2024-08-15
87337,1067,326.35,2024-09-16
87338,5079,125.69,2024-09-21
87339,4620,352.47,2024-01-12
87340,7785,397.51,2024-03-03
87341,6487,436.18,2024-08-03
87342,324,472.7,2024-08-14
87343,2813,111.09,2024-04-15
87344,8526,76.78,2024-08-01
87345,9013,417.71,2024-02-16
87346,4940,8.39,2024-03-22
87347,8856,302.15,2024-07-25
87348,7335,142.47,2024-08-23
87349,1686,332.1,2024-06-19
87350,1294,21.53,2024-04-20
87351,4902,140.78,2024-07-20
87352,5499,208.96,2024-09-03
87353,9232,5.07,2024-03-03
87354,9194,412.93,2024-07-18
87355,7201,88.91,2024-05-20
87356,4991,147.81,2024-06-07
87357,7420,247.91,2024-06-04
87358,3603,248.74,2024-03-30
87359,1637,412.55,2024-06-30
87360,8060,161.35,2024-07-23
87361,8425,238.63,2024-05-15
87362,9429,449.04,2024-02-29
87363,4925,19.61,2024-03-07
87364,7038,91.5,2024-06-03
87365,35,169.76,2024-05-02
87366,5337,422.97,2024-07-21
87367,9308,90.59,2024-07-16
87368,9733,115.45,2024-05-05
87369,6019,20.94,2024-01-16
87370,8464,172.77,2024-02-26
87371,5069,261.5,2024-06-22
87372,1186,116.59,2024-05-24
87373,7244,114.54,2024-08-28
87374,8890,252.21,2024-01-05
87375,2132,399.7,2024-01-24
87376,4335,384.64,2024-03-25
87377,914,459.21,2024-02-08
87378,7375,361.05,2024-08-26
87379,6964,262.94,2024-06-14
87380,1348,167.76,2024-08-15
87381,5870,283.34,2024-06-19
87382,5194,378.76,2024-02-21
87383,7512,328.53,2024-02-21
87384,7621,215.13,2024-07-18
87385,4376,201.41,2024-06-08
87386,558,495.99,2024-04-08
87387,9939,475.21,2024-08-31
87388,1117,394.81,2024-09-04
87389,9917,161.39,2024-04-26
87390,7943,377.82,2024-03-23
87391,8751,448.16,2024-08-16
87392,3407,327.12,2024-05-25
87393,2971,7.29,2024-05-01
87394,808,231.43,2024-01-28
87395,6957,284.52,2024-05-21
87396,6345,76.56,2024-08-10
87397,9577,127.72,2024-03-21
87398,2651,131.84,2024-04-02
87399,7049,248.38,2024-06-15
87400,6013,167.43,2024-06-22
87401,9047,352.3,2024-09-12
87402,3558,334.9,2024-01-26
87403,8930,439.92,2024-08-14
87404,9968,466.94,2024-05-23
87405,5810,314.41,2024-06-23
87406,7303,394.1,2024-04-03
87407,4872,397.93,2024-01-23
87408,9385,66.75,2024-05-03
87409,7441,203.4,2024-09-18
87410,973,189.34,2024-02-11
87411,2420,433.48,2024-02-03
87412,7945,281.69,2024-01-13
87413,2035,96.82,2024-04-26
87414,8837,311.22,2024-05-31
87415,2656,215.44,2024-03-15
87416,1599,123.41,2024-07-27
87417,8773,406.65,2024-06-05
87418,6051,59.71,2024-06-21
87419,3041,467.32,2024-05-03
87420,7703,331.06,2024-03-09
87421,8904,490.94,2024-07-06
87422,1367,234.97,2024-01-24
87423,8664,325.58,2024-07-05
87424,1148,356.17,2024-07-03
87425,4436,192.83,2024-03-28
87426,2914,359.95,2024-04-08
87427,8998,131.58,2024-06-20
87428,1697,188.4,2024-09-07
87429,4058,255.56,2024-07-18
87430,6949,277.57,2024-07-03
87431,5916,84.39,2024-01-29
87432,6433,436.92,2024-02-26
87433,6899,169.58,2024-01-24
87434,3842,153.74,2024-08-28
87435,5546,240.67,2024-05-05
87436,8721,116.97,2024-08-26
87437,9043,271.46,2024-08-27
87438,5743,183.02,2024-07-14
87439,6157,471.81,2024-09-09
87440,4413,401.34,2024-02-21
87441,7288,79.12,2024-07-16
87442,9998,239.83,2024-06-05
87443,5759,166.2,2024-03-19
87444,1186,467.71,2024-03-20
87445,3538,269.77,2024-03-19
87446,1061,471.72,2024-09-08
87447,8334,84.09,2024-07-14
87448,3951,411.66,2024-01-22
87449,2599,47.19,2024-04-05
87450,3127,369.43,2024-05-02
87451,2007,250.63,2024-01-16
87452,4798,345.03,2024-09-15
87453,7272,136.76,2024-08-18
87454,9240,354.74,2024-06-03
87455,4159,227.79,2024-09-14
87456,8381,388.79,2024-08-31
87457,9920,47.73,2024-07-09
87458,6500,147.32,2024-04-24
87459,3436,259.46,2024-08-10
87460,2053,444.15,2024-05-04
87461,5753,430.43,2024-07-05
87462,6053,427.19,2024-05-25
87463,9073,133.55,2024-08-22
87464,6574,135.79,2024-02-11
87465,5062,366.94,2024-09-22
87466,8788,282.36,2024-01-08
87467,6793,239.76,2024-01-30
87468,5853,335.93,2024-02-19
87469,346,126.02,2024-06-25
87470,13,114.19,2024-04-10
87471,7588,371.76,2024-09-17
87472,9363,129.11,2024-09-03
87473,5921,415.9,2024-08-07
87474,125,456.79,2024-01-16
87475,3107,431.48,2024-07-02
87476,9164,390.86,2024-04-03
87477,8141,470.87,2024-04-26
87478,4106,387.51,2024-01-26
87479,7171,299.59,2024-05-07
87480,7751,115.12,2024-06-11
87481,8729,147.87,2024-08-02
87482,6733,9.57,2024-06-06
87483,8645,353.65,2024-01-03
87484,8259,463.18,2024-07-15
87485,4120,11.05,2024-01-11
87486,8991,86.19,2024-01-15
87487,8132,13.52,2024-07-19
87488,8093,131.98,2024-06-27
87489,6511,210.47,2024-04-07
87490,1359,483.0,2024-06-24
87491,8673,497.07,2024-08-29
87492,6653,305.53,2024-01-27
87493,3242,457.45,2024-07-09
87494,5155,401.85,2024-02-06
87495,3816,292.35,2024-08-07
87496,1383,430.1,2024-04-11
87497,9893,61.9,2024-06-17
87498,8539,154.28,2024-08-16
87499,5020,438.28,2024-01-02
87500,8211,140.52,2024-07-14
87501,9937,44.22,2024-01-21
87502,207,202.85,2024-09-02
87503,9496,106.59,2024-02-17
87504,5519,370.67,2024-04-21
87505,4068,483.97,2024-05-21
87506,8838,432.44,2024-02-01
87507,2234,60.94,2024-02-05
87508,7680,355.05,2024-01-30
87509,288,29.28,2024-08-21
87510,6798,244.86,2024-07-18
87511,4346,401.99,2024-04-04
87512,9896,130.02,2024-03-27
87513,5861,456.88,2024-03-08
87514,2427,117.22,2024-05-29
87515,6667,489.62,2024-04-30
87516,8728,293.13,2024-09-07
87517,228,195.62,2024-06-16
87518,1369,92.15,2024-05-22
87519,7847,498.94,2024-08-08
87520,2362,320.68,2024-02-02
87521,4693,295.8,2024-09-06
87522,5229,61.86,2024-06-15
87523,9403,359.8,2024-02-21
87524,952,448.26,2024-05-06
87525,1703,176.82,2024-07-22
87526,1289,236.51,2024-02-28
87527,1624,219.97,2024-04-20
87528,7542,365.48,2024-09-06
87529,319,120.12,2024-07-09
87530,6223,50.59,2024-05-14
87531,9348,352.23,2024-03-07
87532,6514,99.66,2024-03-09
87533,8178,103.69,2024-03-20
87534,7469,434.37,2024-07-28
87535,1849,15.58,2024-01-13
87536,4068,149.14,2024-02-02
87537,4790,298.6,2024-06-22
87538,1077,52.39,2024-03-13
87539,7603,35.43,2024-02-23
87540,4055,436.87,2024-06-20
87541,1639,121.86,2024-02-07
87542,5809,488.65,2024-09-03
87543,2175,350.76,2024-03-31
87544,9112,260.11,2024-02-07
87545,6700,96.53,2024-03-13
87546,3473,251.82,2024-08-03
87547,1023,470.23,2024-07-20
87548,8559,97.03,2024-07-11
87549,8829,446.02,2024-03-21
87550,2013,238.08,2024-05-28
87551,1128,499.73,2024-02-01
87552,5456,339.59,2024-04-03
87553,2570,476.6,2024-07-22
87554,4058,176.62,2024-03-06
87555,5805,293.47,2024-04-10
87556,1213,44.42,2024-07-15
87557,7618,144.49,2024-04-04
87558,6703,453.61,2024-07-21
87559,3941,88.06,2024-01-27
87560,4625,362.45,2024-09-02
87561,7934,34.5,2024-03-21
87562,6418,100.68,2024-07-04
87563,9231,305.74,2024-03-11
87564,6013,478.02,2024-02-08
87565,7581,315.46,2024-04-03
87566,6368,175.17,2024-02-09
87567,2915,464.99,2024-01-31
87568,3754,466.08,2024-05-12
87569,2351,245.84,2024-05-12
87570,6011,356.73,2024-01-28
87571,1207,46.76,2024-02-16
87572,8960,103.44,2024-06-15
87573,5837,435.42,2024-01-04
87574,2271,462.68,2024-04-01
87575,729,349.95,2024-03-07
87576,1989,68.74,2024-04-21
87577,3335,15.7,2024-03-17
87578,7555,465.09,2024-07-06
87579,353,16.89,2024-08-31
87580,6436,381.99,2024-08-21
87581,3423,25.8,2024-02-28
87582,8816,361.5,2024-05-16
87583,1451,68.62,2024-04-02
87584,4792,398.05,2024-04-04
87585,9482,30.73,2024-07-05
87586,4844,235.69,2024-04-25
87587,3496,88.72,2024-09-10
87588,5050,366.57,2024-02-08
87589,570,22.71,2024-08-06
87590,8600,114.61,2024-06-05
87591,9222,146.04,2024-06-30
87592,5547,23.59,2024-07-09
87593,9747,108.0,2024-02-16
87594,1088,119.83,2024-09-08
87595,2622,130.98,2024-08-02
87596,3713,379.48,2024-03-02
87597,5048,471.85,2024-05-19
87598,1261,179.77,2024-02-03
87599,7872,330.56,2024-04-24
87600,9852,498.17,2024-04-15
87601,23,30.7,2024-03-24
87602,57,23.59,2024-04-18
87603,243,357.86,2024-07-21
87604,5335,318.26,2024-06-15
87605,7108,286.93,2024-04-20
87606,6594,181.81,2024-04-02
87607,8812,192.74,2024-07-01
87608,6496,160.16,2024-08-20
87609,7505,163.38,2024-09-02
87610,7904,316.02,2024-04-05
87611,6449,469.09,2024-02-07
87612,310,220.27,2024-06-27
87613,2913,139.81,2024-08-10
87614,9182,329.62,2024-01-30
87615,7400,121.53,2024-01-16
87616,6431,83.69,2024-05-11
87617,4009,429.51,2024-05-23
87618,4200,396.96,2024-08-09
87619,2736,456.94,2024-01-04
87620,4804,486.62,2024-04-02
87621,2967,292.16,2024-02-16
87622,3504,283.74,2024-02-20
87623,6706,243.69,2024-08-04
87624,723,371.37,2024-08-26
87625,1186,143.59,2024-07-10
87626,9015,23.06,2024-08-08
87627,4987,453.93,2024-03-14
87628,5280,230.28,2024-08-02
87629,9728,7.81,2024-08-03
87630,1461,19.33,2024-02-01
87631,7372,284.34,2024-01-09
87632,6951,39.48,2024-05-31
87633,3426,162.73,2024-08-21
87634,2959,372.61,2024-07-24
87635,4694,57.01,2024-08-28
87636,7204,235.27,2024-08-17
87637,7564,287.61,2024-04-19
87638,7244,339.38,2024-07-21
87639,9167,19.53,2024-02-07
87640,4398,428.87,2024-01-07
87641,6253,470.79,2024-07-11
87642,9212,56.01,2024-06-09
87643,4304,118.71,2024-05-01
87644,3166,449.66,2024-08-08
87645,8384,307.79,2024-07-04
87646,6945,446.62,2024-03-18
87647,7575,403.41,2024-05-08
87648,2276,170.3,2024-05-15
87649,4901,28.23,2024-06-15
87650,875,141.2,2024-09-01
87651,5569,115.98,2024-05-24
87652,983,171.28,2024-01-12
87653,6515,168.17,2024-09-10
87654,5453,456.5,2024-05-11
87655,8416,34.14,2024-01-11
87656,1790,379.84,2024-04-12
87657,4571,241.12,2024-08-08
87658,1012,425.33,2024-08-21
87659,9993,177.77,2024-03-07
87660,8187,197.76,2024-02-29
87661,5952,189.55,2024-06-10
87662,9049,359.3,2024-06-05
87663,5157,377.92,2024-08-21
87664,9283,371.11,2024-01-29
87665,4077,316.44,2024-08-05
87666,4172,76.39,2024-06-10
87667,4547,349.39,2024-08-21
87668,311,100.62,2024-05-13
87669,2962,82.01,2024-02-13
87670,8519,302.18,2024-08-19
87671,4354,478.7,2024-09-01
87672,5600,87.21,2024-08-25
87673,4128,81.13,2024-07-13
87674,3373,471.14,2024-07-22
87675,2393,10.92,2024-02-10
87676,8104,497.16,2024-05-03
87677,2207,108.53,2024-05-13
87678,8597,57.29,2024-01-07
87679,8724,239.65,2024-03-09
87680,3255,151.13,2024-09-18
87681,6490,404.4,2024-09-02
87682,9764,95.23,2024-02-25
87683,8058,281.51,2024-03-22
87684,6933,39.47,2024-05-29
87685,7907,96.49,2024-03-08
87686,2909,315.96,2024-06-22
87687,7668,395.47,2024-05-30
87688,2616,453.92,2024-01-31
87689,1257,194.85,2024-06-01
87690,3230,339.56,2024-08-30
87691,7974,363.31,2024-05-06
87692,2364,219.88,2024-07-22
87693,1520,176.74,2024-03-28
87694,8036,445.66,2024-05-25
87695,6192,474.62,2024-05-22
87696,4544,16.61,2024-02-14
87697,5297,5.72,2024-07-29
87698,9058,328.09,2024-01-29
87699,1181,395.65,2024-04-25
87700,1808,329.44,2024-05-14
87701,3483,170.12,2024-01-24
87702,6902,99.5,2024-07-06
87703,1137,10.46,2024-03-13
87704,1271,200.35,2024-01-09
87705,1402,181.41,2024-09-04
87706,4059,194.75,2024-01-20
87707,7659,236.17,2024-06-14
87708,4288,150.07,2024-07-27
87709,5638,186.04,2024-01-10
87710,4349,337.5,2024-01-13
87711,953,407.88,2024-06-22
87712,3797,378.38,2024-03-29
87713,7166,111.44,2024-04-15
87714,4578,193.12,2024-06-23
87715,3335,103.42,2024-04-13
87716,9251,486.54,2024-04-10
87717,1873,165.75,2024-04-27
87718,2344,484.3,2024-09-04
87719,6416,256.25,2024-05-12
87720,1267,320.52,2024-08-06
87721,6533,66.03,2024-03-15
87722,1991,447.74,2024-07-11
87723,1617,218.03,2024-08-29
87724,5964,222.86,2024-05-01
87725,3232,20.44,2024-04-21
87726,1477,241.81,2024-03-04
87727,6555,490.63,2024-01-12
87728,7845,7.23,2024-08-12
87729,838,489.89,2024-02-12
87730,12,129.83,2024-05-25
87731,5721,332.42,2024-03-27
87732,3131,370.96,2024-08-26
87733,348,465.44,2024-01-24
87734,6166,471.7,2024-02-21
87735,2266,233.57,2024-04-05
87736,9524,186.51,2024-09-08
87737,6105,311.91,2024-02-10
87738,1670,266.29,2024-05-10
87739,8454,332.03,2024-09-05
87740,6154,361.5,2024-09-16
87741,8012,299.98,2024-08-06
87742,7076,132.14,2024-03-10
87743,867,272.22,2024-06-28
87744,2688,129.55,2024-06-11
87745,4145,149.49,2024-08-02
87746,8631,52.38,2024-04-01
87747,7143,313.62,2024-05-09
87748,3317,383.66,2024-02-24
87749,9283,33.08,2024-01-20
87750,7575,140.65,2024-09-20
87751,9467,191.19,2024-01-06
87752,3038,499.76,2024-03-23
87753,3034,213.58,2024-03-31
87754,1962,304.69,2024-04-16
87755,5968,282.09,2024-08-23
87756,2512,417.34,2024-01-06
87757,7142,206.0,2024-03-24
87758,7107,252.97,2024-04-19
87759,7244,451.08,2024-03-31
87760,2027,147.14,2024-04-12
87761,531,479.66,2024-08-28
87762,701,365.02,2024-01-04
87763,4780,433.5,2024-06-23
87764,9772,62.85,2024-07-08
87765,9974,342.22,2024-01-14
87766,1643,194.58,2024-06-08
87767,307,493.34,2024-08-13
87768,8846,280.14,2024-07-30
87769,6635,445.1,2024-08-30
87770,2061,289.68,2024-07-14
87771,1752,271.5,2024-04-14
87772,771,242.33,2024-08-24
87773,9375,241.16,2024-03-31
87774,4678,316.25,2024-08-14
87775,9293,293.84,2024-03-22
87776,5810,418.68,2024-07-08
87777,709,80.94,2024-05-25
87778,1057,36.29,2024-08-12
87779,2868,263.57,2024-08-19
87780,788,256.53,2024-05-17
87781,3162,202.66,2024-07-15
87782,8447,335.89,2024-08-19
87783,3363,258.58,2024-09-07
87784,7264,282.19,2024-01-12
87785,6008,466.61,2024-09-17
87786,486,134.92,2024-07-25
87787,9539,124.09,2024-05-03
87788,4728,382.78,2024-09-16
87789,4806,264.45,2024-09-16
87790,6165,32.57,2024-06-19
87791,336,21.54,2024-02-24
87792,7229,134.9,2024-08-13
87793,4057,481.54,2024-06-12
87794,8960,375.29,2024-03-27
87795,2018,246.65,2024-02-17
87796,1194,216.32,2024-01-24
87797,9482,179.47,2024-03-28
87798,5340,98.47,2024-08-05
87799,4364,228.39,2024-04-28
87800,6033,474.49,2024-03-25
87801,1220,322.95,2024-03-25
87802,7634,59.07,2024-03-13
87803,8708,489.61,2024-05-04
87804,3550,497.67,2024-05-01
87805,5718,70.6,2024-01-12
87806,7756,82.71,2024-05-07
87807,8307,262.88,2024-03-15
87808,8932,258.81,2024-05-16
87809,3949,432.76,2024-08-30
87810,6897,362.69,2024-05-06
87811,9018,174.11,2024-05-10
87812,8351,489.61,2024-08-13
87813,684,180.56,2024-09-04
87814,7832,184.76,2024-02-04
87815,5060,233.02,2024-04-22
87816,4806,99.94,2024-04-23
87817,4578,444.45,2024-01-07
87818,8113,464.08,2024-08-27
87819,4695,331.76,2024-01-27
87820,7176,87.44,2024-08-13
87821,2344,116.65,2024-04-30
87822,9523,199.58,2024-07-17
87823,4417,372.96,2024-03-28
87824,9567,452.72,2024-03-24
87825,2741,496.42,2024-01-05
87826,3932,384.75,2024-06-08
87827,974,218.94,2024-06-10
87828,8870,453.63,2024-09-16
87829,7179,196.78,2024-04-15
87830,1977,413.36,2024-05-04
87831,2693,272.28,2024-01-29
87832,2403,401.3,2024-01-23
87833,3032,465.31,2024-07-07
87834,6183,422.93,2024-06-15
87835,2602,131.16,2024-01-09
87836,6287,286.03,2024-04-25
87837,4038,105.82,2024-02-16
87838,238,490.95,2024-01-24
87839,5215,205.55,2024-06-14
87840,291,359.74,2024-07-17
87841,1800,167.66,2024-03-01
87842,6310,43.86,2024-08-13
87843,8190,344.1,2024-09-21
87844,476,369.98,2024-09-10
87845,1403,437.47,2024-04-01
87846,2989,485.9,2024-03-28
87847,7746,348.5,2024-09-21
87848,1142,336.87,2024-08-08
87849,336,231.15,2024-05-30
87850,5328,192.86,2024-06-17
87851,6956,387.98,2024-09-01
87852,6006,463.9,2024-01-20
87853,1762,122.32,2024-07-15
87854,3454,358.97,2024-06-24
87855,4768,279.78,2024-08-20
87856,6513,493.26,2024-04-19
87857,8400,426.77,2024-04-18
87858,830,235.94,2024-06-29
87859,4803,174.03,2024-02-08
87860,2018,491.87,2024-02-04
87861,4828,25.15,2024-03-17
87862,2779,234.93,2024-02-24
87863,2062,17.74,2024-07-23
